86,08920011102078153980,null,,,,,,,,,,,,,
86,08920011102078153998,null,,,,,,,,,,,,,
86,08920011102078154004,null,,,,,,,,,,,,,
86,08920011102078154038,null,,,,,,,,,,,,,
86,08920011102078154046,null,,,,,,,,,,,,,
86,08920011102078154053,null,,,,,,,,,,,,,
86,08920011102078154079,null,,,,,,,,,,,,,
86,08920011102078154087,null,,,,,,,,,,,,,
86,08920011102078154095,null,,,,,,,,,,,,,
86,08920011102078154103,null,,,,,,,,,,,,,
86,08920011102078154111,null,,,,,,,,,,,,,
86,08920011102078154129,null,,,,,,,,,,,,,
86,08920011102078154137,null,,,,,,,,,,,,,
86,08920011102078154145,null,,,,,,,,,,,,,
86,08920011102078154152,null,,,,,,,,,,,,,
86,08920011102078154160,null,,,,,,,,,,,,,
86,08920011102078154178,null,,,,,,,,,,,,,
86,08920011102078154186,null,,,,,,,,,,,,,
86,08920011102078154194,null,,,,,,,,,,,,,
86,08920011102078154202,null,,,,,,,,,,,,,
86,08920011102078154210,null,,,,,,,,,,,,,
86,08920011102078154228,null,,,,,,,,,,,,,
86,08920011102078154236,null,,,,,,,,,,,,,
86,08920011102078154251,null,,,,,,,,,,,,,
86,08920011102078154277,null,,,,,,,,,,,,,
86,08920011102078154285,null,,,,,,,,,,,,,
86,08920011102078154293,null,,,,,,,,,,,,,
86,08920011102078154301,null,,,,,,,,,,,,,
86,08920011102078154319,null,,,,,,,,,,,,,
86,08920011102078154327,null,,,,,,,,,,,,,
86,08920011102078154335,null,,,,,,,,,,,,,
86,08920011102078154343,null,,,,,,,,,,,,,
86,08920011102078154350,null,,,,,,,,,,,,,
86,08920011102078154368,null,,,,,,,,,,,,,
86,08920011102078154376,null,,,,,,,,,,,,,
86,08920011102078154384,null,,,,,,,,,,,,,
86,08920011102078154392,null,,,,,,,,,,,,,
86,08920011102078154418,null,,,,,,,,,,,,,
86,08920011102078154434,null,,,,,,,,,,,,,
86,08920011102078154442,null,,,,,,,,,,,,,
86,08920011102078154459,null,,,,,,,,,,,,,
86,08920011102078154475,null,,,,,,,,,,,,,
86,08920011102078154483,null,,,,,,,,,,,,,
86,08920011102078154491,null,,,,,,,,,,,,,
86,08920011102078154509,null,,,,,,,,,,,,,
86,08920011102078154525,null,,,,,,,,,,,,,
86,08920011102078154533,null,,,,,,,,,,,,,
86,08920011102078154541,null,,,,,,,,,,,,,
86,08920011102078154558,null,,,,,,,,,,,,,
86,08920011102078154566,null,,,,,,,,,,,,,
86,08920011102078154582,null,,,,,,,,,,,,,
86,08920011102078154590,null,,,,,,,,,,,,,
86,08920011102078154608,null,,,,,,,,,,,,,
86,08920011102078154616,null,,,,,,,,,,,,,
86,08920011102078154624,null,,,,,,,,,,,,,
86,08920011102078154632,null,,,,,,,,,,,,,
86,08920011102078154640,null,,,,,,,,,,,,,
86,08920011102078154665,null,,,,,,,,,,,,,
86,08920011102078154673,null,,,,,,,,,,,,,
86,08920011102078154681,null,,,,,,,,,,,,,
86,08920011102078154699,null,,,,,,,,,,,,,
86,08920011102078154707,null,,,,,,,,,,,,,
86,08920011102078154715,null,,,,,,,,,,,,,
86,08920011102078154723,null,,,,,,,,,,,,,
86,08920011102078154731,null,,,,,,,,,,,,,
86,08920011102078154749,null,,,,,,,,,,,,,
86,08920011102078154756,null,,,,,,,,,,,,,
86,08920011102078154764,null,,,,,,,,,,,,,
86,08920011102078154772,null,,,,,,,,,,,,,
86,08920011102078154780,null,,,,,,,,,,,,,
86,08920011102078154798,null,,,,,,,,,,,,,
86,08920011102078154814,null,,,,,,,,,,,,,
86,08920011102078154822,null,,,,,,,,,,,,,
86,08920011102078154830,null,,,,,,,,,,,,,
86,08920011102078154848,null,,,,,,,,,,,,,
86,08920011102078154855,null,,,,,,,,,,,,,
86,08920011102078154863,null,,,,,,,,,,,,,
86,08920011102078154871,null,,,,,,,,,,,,,
86,08920011102078154889,null,,,,,,,,,,,,,
86,08920011102078154897,null,,,,,,,,,,,,,
86,08920011102078154905,null,,,,,,,,,,,,,
86,08920011102078154913,null,,,,,,,,,,,,,
86,08920011102078154921,null,,,,,,,,,,,,,
86,08920011102078154939,null,,,,,,,,,,,,,
86,08920011102078154947,null,,,,,,,,,,,,,
86,08920011102078154954,null,,,,,,,,,,,,,
86,08920011102078154962,null,,,,,,,,,,,,,
86,08920011102078154970,null,,,,,,,,,,,,,
86,08920011102078154988,null,,,,,,,,,,,,,
86,08920011102078154996,null,,,,,,,,,,,,,
86,08920011102078155001,null,,,,,,,,,,,,,
86,08920011102078155019,null,,,,,,,,,,,,,
86,08920011102078155027,null,,,,,,,,,,,,,
86,08920011102078155035,null,,,,,,,,,,,,,
86,08920011102078155043,null,,,,,,,,,,,,,
86,08920011102078155050,null,,,,,,,,,,,,,
86,08920011102078155068,null,,,,,,,,,,,,,
86,08920011102078155076,null,,,,,,,,,,,,,
